ClienteID,Nombre,Edad,Email,FechaRegistro,GastosUltimoMes,Activo
97bccd7f-4ebc-470b-8be2-ecd73fb040a8,Westleigh,105,whanwrightcz@stumbleupon.com,2024-03-08,,false
2a799702-7da7-4c93-b8f5-fd4d20e47c53,Antons,107,aleemingd0@facebook.com,2023-05-13,114.47,true
92809350-29df-4db7-a8f1-0cc6221f6b83,Damara,28,dbangd1@cdc.gov,2021-10-07,599.89,false
82ff2cb9-5e3a-48fb-9acc-5a09e18ee373,Herrick,8,hwohlersd2@w3.org,2023-05-29,270.7,true
549f91fc-55ff-4bf7-bdbc-9a24cb8bcc13,Felic,78,fsmoughtond3@ox.ac.uk,2023-03-18,276.63,false
4200e9e7-5109-45bb-89ca-36b7e75f6e7f,Jethro,63,jkinglesydd4@mac.com,2024-03-20,651.52,true
4c81f332-0480-4ef2-ad89-729d7ad1930b,Filippa,88,fplanked5@google.fr,2023-04-16,841.75,false
b7d0cbdd-48dc-4ae9-8116-481961405b3b,Barney,52,bnickollsd6@disqus.com,2021-03-15,389.97,true
d0baab48-7ade-4d42-b7ae-f8de1c14fe11,Dina,96,dbroekd7@gizmodo.com,2021-05-25,103.53,false
40529f37-deab-45d0-b9ae-48505fea9664,Hyacintha,19,hsimeonid8@techcrunch.com,2020-07-14,978.36,true
c07d314a-c497-4b2e-b9ce-6aae9d1ef8d2,Harald,25,hcranmord9@comcast.net,2022-11-13,778.97,true
41523b7d-c5d7-492e-ae71-418b3c3340b5,Milly,4,mselwoodda@discovery.com,2020-11-02,378.6,true
ca22e71d-c0dd-4b73-9b0d-459292ba2845,Dewain,32,dmoylanedb@ovh.net,2023-01-10,744.34,true
37b66a0e-07b8-4c82-8598-c077bd7926ee,Giuseppe,40,gfairneydc@wp.com,2023-06-27,172.28,false
606bdd8e-0d4a-47d4-ab83-6f5f4857ad68,Barbi,79,bquiddihydd@boston.com,2023-09-20,939.25,
605af2b2-6193-41b1-866d-9b339a7a170c,Valene,14,vvickeryde@sbwire.com,2021-12-19,581.88,false
89bb953d-acd0-4de7-89e5-cb45855f6a7b,Ellissa,103,eroffedf@utexas.edu,,27.89,true
12ae9ce5-3c21-4267-a548-6721e8981277,,109,aormistonedg@youtu.be,2021-11-23,280.88,true
2d4bbd93-8476-4733-8d2a-0bf68239dd49,Opaline,34,omoralisdh@army.mil,2024-01-04,76.15,false
6d79a1d0-5476-45cc-a1b0-8b303406b101,Barty,44,bkubaladi@tmall.com,2021-02-16,602.92,false
71f14529-4687-4fbd-b278-b7c721895f28,Tad,36,tcompforddj@miitbeian.gov.cn,2023-01-05,422.72,true
79ebbeb2-98a3-4742-a927-87bb03715e2c,Rosabel,36,rminnettedk@sina.com.cn,2021-04-27,341.11,false
a9e1c517-629a-4e3d-881b-ea0c01ebacf3,Dennie,59,dhuggensdl@cargocollective.com,2021-12-26,769.47,true
6c45a59d-e594-479f-a87d-651062f486c7,Chantalle,52,cfrankomdm@eepurl.com,2020-10-30,912.93,true
,Meridel,46,mmckinneydn@woothemes.com,2020-08-25,137.15,false
dbcb42cc-cb50-49c8-ac5c-b11dbdad430b,Pegeen,4,phourstondo@cargocollective.com,2023-05-13,873.42,true
b9b51c37-0a08-419c-9617-4805bd31d0e7,Tim,81,tcostockdp@disqus.com,2021-11-27,422.28,true
5984b02c-2f51-49cc-a87c-33df9690fdc2,Joscelin,38,josannedq@vinaora.com,2023-05-29,105.46,true
62aac577-170d-4358-99d6-28a3db61ed8f,Breena,20,brothertdr@stumbleupon.com,2021-12-21,898.24,true
b57155c1-f816-48b2-b0fa-d8b4f9a243b8,Romain,47,rwilloughbyds@fema.gov,2021-10-02,842.84,false
86f00ac8-e2a7-41f9-a0b5-9cdba7d69034,Odette,99,osmedmoredt@spiegel.de,2022-08-06,647.01,false
6d62f962-13e3-4944-b06b-093df6adc58d,Serene,56,sgrafomdu@baidu.com,2023-05-08,714.64,true
d710fca2-a2e1-4bb8-9bd6-83ef2e48e1cd,Findlay,83,fthickindv@ted.com,2020-06-20,481.4,true
